_ID	Puzzle	Parent	Child
30	24		#### I got it, put-
30	24	Ooh. What's- Look what this is. After the jellyfish, now what is it?	
30	24		A seahorse!
30	24	Oh what color should I find- So should I find the pieces?	
30	24		Yellow
30	24	Is this-? Here	
30	24		That's yellow
30	24	It is yellow. What do you think- so do you think that's part of your seahorsie?	
30	24		Yes
30	24	Oh	
30	24	C- You wanna do it?	
30	24		
30	24	Hey what's this?	
30	24		
30	24		Some seaweed
30	24	Oh	
30	24	#### There was seaweed, oh look. But then what is this?	
30	24		The dolphin
30	24	Was it a whale?	
30	24		Oh, oh yeah, the whale, the whale
30	24	Cool	
30	24		The whale
30	24	Mmm, the whale. Oh cool!	
30	24		
30	24		What are those?
30	24	Umm, those were, Mmm, Okay. Those are little c- Sea creature th- sea creatures that live on the whale. It's like a parasite. It grows on the whale and they, um, I don't know what the do for the whale but-	
30	24		Itch you?
30	24		They itch you?
30	24	No, I don't think they itch the whale, and I can't remember what they're called	
30	24		Uh
30	24	They don't itch, they don't make the whale itchy, they help the whale. And they get to um, get protection from the whale, 'cause they're hiding under the whale	
30	24		
30	24		Fr- From what, from what?
30	24	Oh look! From other- from like sharks and other animals that might want to eat them	
30	24		
30	24		Like these?
30	24	Mm-hmm	
30	24		Jellyfishes, ####
30	24	Oh you #### You remember where the starfish goes? You like this puzzle, huh?	
30	24	Hmm, Hey what's this? Oh wait no look at the color	
30	24		Oh, yeah
30	24	####	
30	24	Oh, brown? Oh wait wait ho- What's purple?	
30	24		Brown
30	24		The octopus
30	24	Oh	
30	24	Oopsies, No you had it right, because the straight part goes there, just go slower	
30	24		
30	24	Let's see	
30	24	Hmm. Maybe this part goes...	
30	24		
30	24	There you go. Awesome. Oh and the- This goes- You- You know where that goes, huh?	
30	24		####
30	24		
30	24		There
30	24	Look at you	
30	24		Orange
30	24	Mm-hmm	
30	24		
30	24	There you go. Orange	
30	24		
30	24		
30	24	Hmm	
30	24	Here's purple, and orange. What is this purple thing again, oh do you remember what this is called? Sea...	
30	24		
30	24	Ane-	
30	24		Ane-
30	24	mo-	
30	24		Mo-
30	24	ne	
30	24		Ne
30	24	Sea anemone?	
30	24		
30	24		Plant!
30	24	Well it's not- This isn't really a plant. It's- it's an animal, just, you can't tell	
30	24	Umm, a lot	
30	24	Well look at the colors. What- What do you think that is?	
30	24		A crab
30	24	A crab? No the crab is here but this is the, Oc- to- Look at all the, the tentacles	
30	24		Octopus
30	24		The octopus
30	24		
30	24	Mm-hmm	
30	24		This over he-
30	24		
30	24		The octopus is orange?
30	24	Mm-hmm	
30	24		
30	24	In this picture it is	
30	24	Now what is this?	
30	24		A shark
30	24	Oh, okay	
30	24	Look at the edge. Look at this- Look at the whole shape of the puzzle piece	
30	24		
30	24	There ya go	
30	24	Cool	
30	24		No
30	24	Oh, let's put him off to the side, until you figure out what you wanna do with it. Oh, well I don't know. Look at this, NAME, get a different one	
30	24	Get a different one, Until you-	
30	24		
30	24	Now look at this	
30	24		
30	24	Cool	
30	24	Mmm	
30	24		
30	24		
30	24	Mm *gasp*	
30	24		
30	24		
30	24	Wow. I like this one too. It's a pretty one	
30	24		
30	24	*laughing*	
30	24	It's fun	
30	24	Where'd you go? NAME?	
			
			
			
			
			
			
			
31	24		
31	24	Okay	
31	24		
31	24		
31	24		We got the last puzzle?
31	24	We gotta do two	
31	24		####
31	24	Huh-uh, we're doing good, ####	
31	24	Fifteen minutes	
31	24	Okay	
31	24	Okay, so	
31	24	Got a edge	
31	24	Where's this one go?	
31	24		Goes in there you know that
31	24	What about this one?	
31	24		Shark
31	24	*humming*	
31	24	I got one over here. Where do you think that one goes?	
31	24		
31	24		
31	24	I think this goes here!	
31	24		
31	24	So then this one doesn't go there. That can go on, maybe, that side	
31	24	What else?	
31	24	Maybe this one use... this one!	
31	24	Look. Where do you think this one goes?	
31	24	####	
31	24		It don't go there
31	24	What about, something- Maybe this one, Look	
31	24	This one... Yep. Cool	
31	24		
31	24	Mmm	
31	24	Look at that, Nope not that one	
31	24		It goes right over here
31	24	Oh it goes up there?	
31	24	'Bout this one?	
31	24		No
31	24	Yep. Ooh	
31	24	Can you push it over some?	
31	24	Look	
31	24		
31	24		
31	24	Okay, something with orange. Uhh	
31	24		####
31	24		Orange
31	24	Maybe it's this one	
31	24		
31	24	Yep	
31	24		I have the blue one. Here
31	24	Mmm, I think that probably goes somewhere at the bottom, we'll wait. What about this?	
31	24	The bottom?	
31	24	We need something with this color. What about...	
31	24		No
31	24	No? What about this, no	
31	24	What about this one?	
31	24	Let's see	
31	24		
31	24	*gasp*	
31	24	What...	
31	24		Why did she close the door?
31	24	Come on, let's do it. Uh-oh. I think that goes there. What about this one?	
31	24		Oh
31	24		
31	24		
31	24	You got it?	
31	24	Now we need the other piece of the bird. Or is that a shark?	
31	24		
31	24		That's a bird
31	24	Oh	
31	24		Blue part
31	24	That go right there?	
31	24		See, do you see that blue part?
31	24		
31	24	What about...	
31	24		I'm looking for a whale
31	24	You looking for a whale?	
31	24	Mmm	
31	24		That's not what it is
31	24	This- No	
31	24	We might got the top part wrong, I think... No	
31	24		
31	24	I need another purple part, what about this?	
31	24		
31	24	####	
31	24	Piece of orange, what about-	
31	24	This one	
31	24		
31	24	What about...	
31	24	This one	
31	24		
31	24	What about this one? I think it might go like that	
31	24		No
31	24		That's the ####
31	24	Turn it. Mm-mm. Turn it	
31	24	Turn it. Yep	
31	24		
31	24	'Bout this one?	
31	24		
31	24	#### we almost done! What about this one?	
31	24		
31	24	What abou- Something with green. Maybe... This one	
31	24	Oh	
31	24	Flip it	
31	24	Mmm	
31	24	No, that's not it. What about-	
31	24	This one	
31	24	I think it goes at the top somewhere	
31	24	Yep	
31	24	Pink	
31	24		
31	24	Mmm	
31	24	Gotta match it with the yellow	
31	24	Turn it	
31	24		
31	24	Up	
31	24		
31	24	'Bout this one?	
31	24	How 'bout this one?	
31	24		
31	24		Last piece
31	24	Give me some skin!	
31	24		
31	24		
31	24	Okay, go tell her we're done	
31	24		Alright. I gotta bring the puzzle
31	24	Okay, don't drop it	
31	24		Then we can do it again
31	24	A different one	
31	24		####
31	24	You got it?	
31	24		### do another one
31	24	One more, open the door	
31	24	Say "we're done!"	
31	24		
31	24		Come on
31	24	Tell them we're done	
31	24	*laughing* Okay, we'll get done fast	
31	24		Ow
31	24		Ow
31	24	Okay, Wow	
31	48		
31	48		Oh
31	48		Oh
31	48	Who is that?	
31	48		Tiger
31	48		#### That looks like, it goes on, like, key lime cove
31	48	Yep. Key Lime Cove. Alright, you ready to do this one?	
31	48		Yes
31	48		
31	48	Uh-oh	
31	48		Oh my god, and now take it apart
31	48	NAME	
31	48	Uh-oh	
31	48	This is a big one	
31	48		These are little puzzles
31	48	#### we gotta do the edges first	
31	48		I'm doing edge first
31	48		Nope, no
31	48		
31	48	Are you sleepy?	
31	48	Well let's finish this first, then we can go, 'Kay?	
31	48		No
31	48	So then you can't be sleepy	
31	48	Alright	
31	48	Mmm	
31	48	Wait, let me flip it over	
31	48	Let's see	
31	48	So, flower at the top, that at- frog at the top, butterfly at the bottom. Okay	
31	48		####
31	48	Flower at the top	
31	48		
31	48		Oh
31	48		Oh
31	48	NAME, you have to help me	
31	48	NAME	
31	48		####
31	48		
31	48		*whining*
31	48		
31	48		
31	48	Mmm	
31	48		
31	48	#### Where'd I say the butterfly go, at the bottom?	
31	48		Where this one-
31	48	No, that'd be right, nope	
31	48		Nope
31	48	Mmm, what about that	
31	48		
31	48	Butterfly	
31	48	Mmm this is part of the cat. Remember the cat was like right there?	
31	48		*yawn* that's not a cat
31	48	####	
31	48	It is, come on NAME, help me	
31	48		That's a lion!
31	48	The bird goes up there, look	
31	48		####
31	48		
31	48	Butterfly	
31	48		
31	48		
31	48	Butterfly	
31	48	Nope, that's not it	
31	48	NAME don't break it	
31	48	NAME, sit up	
31	48		hmm
31	48		
31	48	NAME, work on the bird	
31	48		
31	48		
31	48		
31	48	NAME	
31	48	We're not gon' be coming back	
31	48		
31	48		Yes
31	48		Where do this one go?
31	48		Ant leg and then ant
31	48	Look, you got more, of those	
31	48		
31	48	Mmm, the butterfly	
31	48	maybe	
31	48		
31	48	This goes right there	
31	48	butterfly	
31	48		
31	48	That goes right there. This goes right there	
31	48		
31	48	Almost, wait, let me see. What- What you think? Okay	
31	48		
31	48		A frog foot
31	48	Okay, so what do we need down there?	
31	48	Maybe this goes right there	
31	48		
31	48	Here. Here's one for you to do	
31	48		
31	48	What about this one?	
31	48	oh	
31	48	Oh wait, no, here's one	
31	48		Mom move
31	48	Fix your face	
31	48		
31	48	Wipe your face	
31	48		
31	48		Oopsie
31	48	Look, How about this?	
31	48		
31	48	I need part of the plant, I think... What do you think?	
31	48	Mm-mm	
31	48		
31	48	It's part of the bird's mouth	
31	48	Yeah	
31	48		
31	48	Mmm	
31	48	NAME sit up	
31	48	You're not gonna come back	
31	48		Mmm, here it goes. Mom look
31	48		
31	48	So, what about the other part, aah, what about this one?	
31	48		
31	48	That part doesn't go there	
31	48		####
31	48	Huh	
31	48		
31	48	Stop it	
31	48		And this one gots
31	48		
31	48		
31	48		
31	48	Mmm	
31	48		
31	48	Hmm	
31	48		
31	48		
31	48	Sit up	
31	48	I need part of his head, Do you want-	
31	48		
31	48	Where does that piece go, NAME?	
31	48		
31	48		I don't know
31	48	We got- *sigh* Never again	
31	48		Yes
31	48	Sit up right	
31	48	NAME where do that piece go?	
31	48	NAME. Look at the piece	
31	48		
31	48	Here's a piece of the ant	
31	48		
31	48		
31	48	It's a piece of the frog	
31	48		
31	48		
31	48		
31	48		
31	48		
31	48		
31	48		
31	48		
31	48	Go tell them you're done	
31	48		
			
			
			
			
			
			
			
32	48		
32	48	Alright	
32	48		Wha-
32	48		Nobody's in here?
32	48	Nobody's gonna be in here, it's just me and you	
32	48		
32	48	Doing a puzzle, we don't have this one at home, do we?	
32	48		No
32	48		We have a animal puzzle, and a- and-
32	48	And a fishy puzzle	
32	48	But we don't have a jungle puzzle	
32	48		No you mean a pirate puzzle
32	48	Oh yes, the pirate puzzle	
32	48		#### fishies and ####
32	48	Here we go. Okay, ready? Let me scoot you up, sit on your knees	
32	48	Okay, ready?	
32	48		Yeah
32	48	Let's see	
32	48		If the timer goes off will it- will we do it again and again?
32	48	Well, if the timer goes off, and then we are finished, okay? So let's see	
32	48		No, no, before we are finished, we have to do it really quick
32	48	Yep	
32	48		No we have to fill it-
32	48		We have to fill it in-
32	48	Well let's find all of the corners	
32	48		I- I'm going- I'm going to do the butterfly
32	48		
32	48	Okay, you can do the butterfly	
32	48		The
32	48		Don't worry
32	48	We'll get all the butterfly pieces together	
32	48		Okay
32	48	#### eye	
32	48		No, No, Mom this one is a lion piece
32	48	*sneeze* oh, bless me	
32	48		This one-
32	48	Look!	
32	48	Maybe it goes right there	
32	48		Okay
32	48		####
32	48	Mmm	
32	48		Mmm #### You thi-
32	48	#### the leopard pieces together	
32	48		Okay done, is there any lion pieces?
32	48	I don't know, we'll have to look	
32	48		All of the lion pieces go to me
32	48	Okay, and the butterfly pieces, right?	
32	48		Uh-huh
32	48	Here's some more, ####	
32	48		Lion pieces?
32	48		The lion pieces
32	48	It's not a lion it's a leopard	
32	48		No
32	48		I call that a lion
32	48	Oh, you're gonna call it a lion?	
32	48		Yeah
32	48		'Cause lions have spots
32	48	Lions have spots, Maybe this guy goes up there, you think?	
32	48		
32	48	Think he's hanging up out there?	
32	48		Uh-huh
32	48	'Kay	
32	48		'Kay
32	48	See any more?	
32	48		Nope
32	48	Uh, that goes, Yep, Just like that	
32	48	Where does this piece go, I wonder...	
32	48		If it don't fit there, wait no, I can do
32	48	Goes on top?	
32	48		He was right there
32	48	You got it?	
32	48	There we go	
32	48		*noises*
32	48	Mmkay. Let's see what else we've got here	
32	48		I am almost done with my-
32	48		My fu- I need some more of my butterfly pieces
32	48	You need some more of the butterfly pieces? Well-	
32	48	Do we see any more?	
32	48		Nope
32	48	I don't, did we drop it?	
32	48		Nnn-
32	48	Nope. We'll find it. Well what's this one? Here we go	
32	48		A butterfly piece!
32	48		
32	48	Mm-hmm	
32	48		####
32	48	Hey and look, it's a corner, so we can put it down in the corner	
32	48		
32	48		There
32	48		I found a part of his ear
32	48	*gasp* There's his part of his ear, I was wondering where that was	
32	48		
32	48		This is ####
32	48		Wait I know
32	48	This and this and this, #### this goes	
32	48		What's going on?
32	48	I don't know	
32	48		It sounds like a monster
32	48	A monster? Really? Oh here we go	
32	48		Run!
32	48		Run run run!
32	48	Are you working?	
32	48		Okay
32	48	*laughing*	
32	48		What is that for, piece...
32	48	This go in there? Mmm nope	
32	48		Do think goes there? Nope
32	48		I need ####
32	48	Do you see part of an ant? Here's another part of an ant	
32	48		*noises*
32	48	That	
32	48		Here's a part of an ant
32	48		
32	48		
32	48		Or maybe not
32	48		
32	48	Oh no, I think that goes on-	
32	48		There
32	48	The frog	
32	48		You mean by the frog
32	48	By the frog?	
32	48		#### On the frog or by the frog *noises*
32	48	Hmm	
32	48		
32	48		Hmm
32	48		Wait we need to break up this piece
32	48		Right?
32	48	Yeah, we'll find that piece together	
32	48		We need to break up it
32	48	Oh you have to break it up?	
32	48		
32	48		Yeah
32	48	Here's that piece	
32	48		This that piece, what piece?
32	48	I think this goes with that guy somehow. And we'll put that together up there, See? #### the face comes together like this?	
32	48		
32	48		*noises*
32	48	Ta-da!	
32	48		*noises*
32	48		*noises*
32	48	Yeah, somehow I think it goes up there	
32	48		*noises*
32	48		I had it first
32	48	Okay	
32	48		So
32	48	Oh	
32	48	Where's that frog's-	
32	48		There was ####-
32	48		I found the frog
32	48		I don't know where the frog piece is
32	48		
32	48	Well hold on	
32	48	Where is your frog piece?	
32	48		Right here
32	48	'Kay, look. I think he might go right there. Right, right there	
32	48		
32	48		Yeah
32	48	There you go	
32	48	Okay this guy I don't think goes right here just yet, so we're gonna put him up there	
32	48		There
32	48	'Kay, what about this?	
32	48		Oh I know, 'cause, no this-
32	48	Does this go somewhere- Oh look, turn it. It goes on it's side, see?	
32	48		
32	48		Yeah
32	48	There we go	
32	48		Wait
32	48	Let's see what else- Oh look. There's part of the ear	
32	48		
32	48		Ear
32	48	'Kay	
32	48	Let's see	
32	48		Here's a part of somebody's tongue
32	48		
32	48	A tongue?	
32	48		Uh-huh
32	48		A tongue
32	48	Let me see. Oh, I think it goes with another flower	
32	48		This
32	48		No
32	48	I thought this might go with this bird right here	
32	48		####
32	48		Wait, do you have one with my flowers?
32	48		listen
32	48		I know what #### other flower pieces
32	48	Nn-	
32	48	Here, try that one	
32	48	Turn it, and put it on that side right there	
32	48		There
32	48		
32	48		I did it
32	48	Yeah	
32	48	We just gotta figure out where it goes	
32	48	Look here's some pieces like this	
32	48		Here's some pieces
32	48		Oh no no no, Don't-
32	48	Let's see if we can finish that part right there	
32	48		#### before it-
32	48		The timer went off
32	48	No, it hasn't gone off yet	
32	48		
32	48		Why?
32	48	Mmm	
32	48		
32	48	It hasn't gone off yet	
32	48		I, I saw it come off
32	48		
32	48		
32	48	I haven't heard a timer go off	
32	48		
32	48	Ta-da! Look at that	
32	48		Um
32	48		Where do this piece go? Maybe it might go right there
32	48		
32	48	Look	
32	48	Maybe down there? Oh wait, is it a corner? Nope	
32	48		Yeah
32	48		Yeah
32	48	Oh it is? Yeah, it is	
32	48	You were right	
32	48		
32	48		*whining*
32	48		And then
32	48	Yeah Turn it again, maybe it goes on this side right there	
32	48		
32	48	Yep	
32	48		Hey my shoe came off
